time,CO2,TVOC,CH2O,PM2.5,humidity,temperature,PM10,PM1.0,LUX,MCU,noise
15:58:50,400,72,30,38,4134,2647,51,29,780,3602,53
15:58:51,409,76,32,38,4133,2647,53,31,780,3596,53
15:58:52,405,77,33,38,4133,2646,56,32,780,3606,53
15:58:53,410,83,35,39,4132,2647,58,32,780,3594,53
15:58:54,409,78,33,39,4132,2647,61,31,780,3594,52
15:58:55,405,74,31,40,4133,2647,62,31,780,3594,53
15:58:56,407,81,34,40,4133,2648,61,31,780,3590,53
15:58:57,405,80,34,39,4133,2649,60,30,780,3588,53
15:58:58,406,76,32,40,4133,2649,58,28,780,3581,53
15:58:59,406,78,33,39,4133,2649,58,27,780,3568,53
15:59:00,406,76,32,40,4133,2648,57,27,780,3570,53
15:59:01,402,75,32,38,4132,2648,58,29,780,3581,53
15:59:02,402,79,33,39,4132,2648,57,29,780,3594,53
15:59:03,400,74,31,39,4131,2648,58,31,780,3594,53
15:59:04,400,77,33,39,4130,2648,60,32,780,3584,53
15:59:05,400,77,33,39,4130,2649,62,32,780,3590,53
15:59:06,400,75,32,39,4129,2648,64,33,780,3590,54
15:59:07,400,81,34,39,4129,2648,64,32,780,3597,52
15:59:08,400,77,33,38,4129,2648,64,31,780,3590,54
15:59:09,400,73,31,38,4128,2647,62,31,780,3584,53
15:59:10,400,76,32,38,4127,2647,63,31,780,3570,53
15:59:11,400,77,33,37,4127,2647,63,30,780,3577,53
15:59:12,400,71,30,38,4127,2647,63,28,780,3588,52
15:59:13,400,73,31,37,4128,2647,63,26,780,3620,53
15:59:14,400,72,30,37,4129,2647,63,25,780,3606,52
15:59:15,401,73,31,36,4130,2647,63,25,780,3606,53
15:59:16,400,68,29,36,4130,2647,63,24,780,3606,53
15:59:17,400,71,30,37,4129,2646,63,23,780,3581,53
15:59:18,400,70,29,36,4130,2647,63,22,780,3581,53
15:59:19,400,72,30,35,4130,2647,62,21,780,3570,53
15:59:20,400,72,30,35,4131,2647,61,21,780,3581,53
15:59:21,400,73,31,34,4131,2647,59,21,780,3588,53
15:59:22,400,71,30,33,4130,2647,56,20,780,3594,53
15:59:23,400,70,29,31,4130,2647,51,19,780,3584,53
15:59:24,400,71,30,31,4130,2647,47,17,780,3584,53
15:59:25,400,70,29,29,4130,2647,45,18,780,3570,53
15:59:26,400,69,29,29,4130,2648,44,19,780,3577,53
15:59:27,400,69,29,29,4130,2648,46,20,780,3564,53
15:59:28,400,70,29,29,4129,2647,45,20,780,3570,53
15:59:29,400,70,29,29,4129,2646,42,19,780,3570,52
15:59:30,400,68,29,29,4129,2646,39,19,780,3590,53
15:59:31,400,71,30,28,4130,2646,35,18,780,3590,53
15:59:32,400,70,29,28,4131,2646,34,18,780,3584,53
15:59:33,400,69,29,28,4132,2647,33,18,780,3581,53
15:59:34,400,73,31,28,4132,2647,33,19,780,3581,53
15:59:35,400,70,29,28,4132,2647,33,20,780,3606,53
15:59:36,400,67,28,28,4132,2646,33,21,780,3589,53
15:59:37,400,67,28,29,4132,2646,32,22,780,3589,54
15:59:38,400,69,29,29,4132,2646,32,22,780,3582,52
15:59:39,400,72,30,28,4132,2645,32,21,780,3553,53
15:59:40,400,67,28,27,4132,2645,32,21,780,3573,53
15:59:41,400,69,29,28,4132,2645,34,21,780,3586,53
15:59:42,400,69,29,28,4132,2645,36,21,780,3580,53
15:59:43,400,63,26,28,4132,2646,39,21,780,3580,53
15:59:44,400,74,31,28,4132,2645,41,22,780,3580,52
15:59:45,400,68,29,28,4132,2645,43,23,780,3608,54
15:59:46,400,67,28,28,4132,2645,45,23,780,3601,53
15:59:47,400,67,28,28,4132,2645,47,24,780,3588,54
15:59:48,400,67,28,28,4133,2645,49,24,780,3564,53
15:59:49,400,68,29,28,4134,2645,48,23,780,3557,53
15:59:50,400,63,26,28,4135,2645,48,22,780,3550,54
15:59:51,400,69,29,28,4136,2645,47,20,780,3564,52
15:59:52,400,68,29,27,4136,2646,46,18,780,3570,53
15:59:53,400,70,29,27,4136,2645,45,18,780,3577,52
15:59:54,400,66,28,27,4137,2645,45,20,780,3577,52
15:59:55,400,70,29,27,4137,2644,46,22,780,3570,52
15:59:56,400,66,28,27,4137,2644,45,24,780,3570,53
15:59:57,400,66,28,27,4137,2643,46,25,780,3581,53
15:59:58,400,72,30,27,4137,2644,45,25,780,3606,53
15:59:59,400,66,28,27,4137,2644,44,26,780,3606,53
16:00:00,400,67,28,27,4137,2643,43,26,780,3606,53
16:00:01,400,66,28,27,4138,2644,43,25,780,3589,53
16:00:02,400,65,27,27,4138,2644,41,24,780,3564,54
16:00:03,400,63,26,27,4138,2644,42,22,780,3577,54
16:00:04,400,67,28,27,4138,2644,43,22,780,3577,53
16:00:05,400,66,28,27,4138,2644,43,22,780,3573,53
16:00:06,400,65,27,27,4137,2644,44,22,780,3573,53
16:00:07,400,69,29,27,4137,2643,44,23,780,3586,53
16:00:08,400,68,29,27,4138,2643,45,23,780,3580,53
16:00:09,400,64,27,27,4138,2644,47,23,780,3580,53
16:00:10,400,64,27,27,4139,2644,48,22,780,3566,53
16:00:11,400,66,28,27,4139,2645,48,20,780,3588,53
16:00:12,400,67,28,26,4139,2645,46,19,780,3574,54
16:00:13,400,67,28,26,4139,2644,44,18,780,3581,53
16:00:14,400,70,29,26,4138,2644,43,16,780,3584,53
16:00:15,400,68,29,26,4138,2644,43,15,780,3577,53
16:00:16,400,62,26,26,4138,2643,44,15,780,3588,53
16:00:17,400,67,28,26,4138,2644,45,14,780,3585,54
16:00:18,400,63,26,26,4138,2643,45,16,780,3585,54
16:00:19,400,71,30,26,4138,2642,46,18,780,3574,53
16:00:20,400,70,29,26,4138,2642,47,20,780,3570,54
16:00:21,400,68,29,25,4138,2642,47,21,780,3570,53
16:00:22,400,67,28,26,4138,2642,46,22,780,3577,53
16:00:23,400,62,26,26,4139,2643,46,22,780,3584,54
16:00:24,400,70,29,26,4139,2643,46,22,780,3590,54
16:00:25,400,67,28,26,4139,2643,45,23,780,3590,53
16:00:26,400,65,27,25,4139,2644,44,22,780,3594,54
16:00:27,400,64,27,25,4138,2644,44,21,780,3588,53
16:00:28,400,64,27,25,4138,2644,43,21,780,3601,53
16:00:29,400,62,26,25,4139,2644,44,20,780,3590,53
16:00:30,400,63,26,25,4140,2643,45,22,780,3597,53
16:00:31,400,63,26,25,4143,2642,47,23,780,3590,53
16:00:32,400,63,26,25,4145,2642,48,24,780,3590,54
16:00:33,401,67,28,26,4146,2642,49,25,780,3590,54
16:00:34,401,66,28,25,4146,2643,49,25,780,3597,53
16:00:35,401,69,29,25,4145,2643,49,26,780,3593,54
16:00:36,400,67,28,26,4144,2643,48,26,780,3593,54
16:00:37,400,64,27,26,4144,2644,47,26,780,3580,54
16:00:38,400,71,30,26,4144,2643,47,27,780,3584,54
16:00:39,400,68,29,25,4145,2643,46,26,780,3564,53
16:00:40,400,67,28,25,4145,2644,44,25,780,3564,54
16:00:41,400,66,28,25,4144,2644,42,25,780,3564,53
16:00:42,400,70,29,26,4145,2643,41,25,780,3564,53
16:00:43,400,60,25,25,4145,2643,41,26,780,3564,54
16:00:44,400,62,26,25,4145,2644,42,25,780,3553,53
16:00:45,400,62,26,25,4145,2644,42,25,780,3553,54
16:00:46,400,67,28,25,4145,2644,40,23,780,3553,54
16:00:47,408,67,28,25,4145,2644,40,22,780,3560,54
16:00:48,400,62,26,25,4145,2644,40,21,780,3566,54
16:00:49,400,66,28,25,4146,2645,42,21,780,3586,54
16:00:50,400,64,27,24,4147,2645,44,20,780,3604,53
16:00:51,400,64,27,24,4148,2645,44,19,780,3604,53
16:00:52,401,69,29,25,4149,2645,44,18,780,3604,53
16:00:53,400,67,28,25,4149,2645,43,18,780,3594,53
16:00:54,400,67,28,24,4150,2645,43,17,780,3588,53
16:00:55,400,73,31,24,4151,2645,43,18,780,3588,54
16:00:56,400,69,29,24,4150,2645,42,18,780,3590,53
16:00:57,403,66,28,24,4151,2644,39,18,780,3597,53
16:00:58,400,65,27,24,4150,2644,37,20,780,3597,53
16:00:59,406,65,27,23,4149,2644,35,20,780,3604,53
16:01:00,400,65,27,23,4149,2644,35,21,780,3604,53
16:01:01,400,69,29,23,4149,2644,35,22,780,3597,53
16:01:02,400,69,29,24,4149,2642,35,22,780,3590,53
16:01:03,400,65,27,23,4151,2642,36,23,780,3577,54
16:01:04,400,66,28,23,4153,2641,38,23,780,3577,53
16:01:05,400,61,26,23,4153,2641,41,23,780,3577,54
16:01:06,400,71,30,24,4154,2641,42,22,780,3570,53
16:01:07,400,68,29,24,4154,2641,44,22,780,3553,54
16:01:08,400,63,26,23,4155,2640,42,20,780,3546,53
16:01:09,401,65,27,23,4155,2641,40,19,780,3553,53
16:01:10,400,63,26,23,4156,2642,40,19,780,3584,53
16:01:11,400,67,28,23,4156,2643,40,18,780,3597,54
16:01:12,400,63,26,24,4155,2644,39,17,780,3597,52
16:01:13,400,68,29,23,4154,2644,38,16,780,3601,53
16:01:14,400,67,28,23,4152,2643,36,16,780,3594,53
16:01:15,400,67,28,23,4151,2642,35,15,780,3588,53
16:01:16,400,64,27,23,4149,2643,36,15,780,3584,54
16:01:17,400,68,29,23,4149,2642,36,15,780,3570,53
16:01:18,400,72,30,23,4148,2642,36,16,780,3577,55
16:01:19,400,65,27,23,4147,2642,34,17,780,3553,54
16:01:20,400,64,27,22,4148,2642,33,19,780,3560,53
16:01:21,404,67,28,22,4150,2642,33,20,780,3560,53
16:01:22,400,65,27,23,4152,2642,34,20,780,3570,53
16:01:23,400,64,27,23,4155,2642,34,20,780,3584,54
16:01:24,400,65,27,23,4157,2641,35,21,780,3588,54
16:01:25,400,64,27,23,4158,2641,35,21,780,3581,53
16:01:26,400,68,29,23,4158,2641,36,21,780,3581,53
16:01:27,400,62,26,24,4160,2641,39,21,780,3578,53
16:01:28,400,66,28,23,4160,2641,41,21,780,3581,53
16:01:29,405,69,29,23,4161,2641,42,21,780,3588,54
16:01:30,406,63,26,23,4161,2641,42,20,780,3584,54
16:01:31,400,66,28,23,4161,2640,42,19,780,3570,53
16:01:32,403,69,29,23,4160,2642,41,18,780,3584,53
16:01:33,402,67,28,23,4159,2642,40,17,780,3562,53
16:01:34,400,62,26,22,4159,2642,39,18,780,3562,53
16:01:35,405,66,28,22,4159,2643,37,18,780,3549,54
16:01:36,409,68,29,22,4158,2642,36,18,780,3581,53
16:01:37,409,68,29,23,4158,2642,35,18,780,3581,54
16:01:38,405,64,27,22,4157,2641,36,19,780,3574,53
16:01:39,400,66,28,22,4156,2640,36,19,780,3564,53
16:01:40,400,70,29,22,4155,2640,38,19,780,3564,54
16:01:41,400,68,29,22,4154,2641,41,19,780,3570,53
16:01:42,400,63,26,22,4153,2642,42,19,780,3570,53
16:01:43,400,71,30,22,4153,2642,42,19,780,3560,53
16:01:44,400,69,29,22,4150,2642,42,18,780,3566,53
16:01:45,400,66,28,22,4149,2640,40,17,780,3573,53
16:01:46,400,65,27,22,4147,2640,38,16,780,3590,53
16:01:47,400,71,30,22,4145,2639,38,16,780,3584,54
16:01:48,400,67,28,21,4145,2639,36,16,780,3584,53
16:01:49,400,66,28,21,4144,2639,34,16,780,3564,54
16:01:50,400,61,26,22,4143,2639,33,16,780,3561,54
16:01:51,400,66,28,22,4142,2639,32,16,780,3586,53
16:01:52,400,65,27,23,4142,2639,31,17,780,3606,53
16:01:53,400,63,26,23,4143,2638,30,18,780,3609,53
16:01:54,400,64,27,23,4144,2637,29,19,780,3590,53
16:01:55,400,64,27,23,4144,2636,28,20,780,3590,53
16:01:56,400,62,26,23,4144,2637,28,20,780,3590,53
16:01:57,400,63,26,23,4145,2637,28,20,780,3584,53
16:01:58,400,64,27,23,4145,2638,29,20,780,3584,54
16:01:59,400,64,27,23,4146,2638,31,21,780,3577,53
16:02:00,400,64,27,23,4147,2639,33,21,780,3584,54
16:02:01,400,66,28,23,4148,2638,36,22,780,3584,54
16:02:02,400,61,26,23,4149,2637,39,21,780,3580,54
16:02:03,400,70,29,23,4149,2637,42,21,780,3566,53
16:02:04,400,63,26,24,4151,2636,43,19,780,3542,53
16:02:05,400,65,27,24,4153,2636,45,18,780,3553,53
16:02:06,400,61,26,24,4153,2635,45,18,780,3573,54
16:02:07,400,61,26,24,4154,2634,45,18,780,3590,53
16:02:08,400,65,27,23,4153,2634,44,19,780,3584,53
16:02:09,400,63,26,23,4153,2633,42,19,780,3584,54
16:02:10,400,66,28,23,4153,2633,40,19,780,3584,53
16:02:11,400,65,27,23,4155,2634,39,20,780,3584,54
16:02:12,400,66,28,23,4156,2632,38,20,780,3577,54
16:02:13,400,62,26,23,4158,2632,37,21,780,3553,53
16:02:14,400,66,28,23,4160,2632,37,21,780,3553,53
16:02:15,400,64,27,23,4161,2631,37,22,780,3560,54
16:02:16,400,63,26,23,4161,2631,36,22,780,3570,53
16:02:17,404,62,26,23,4161,2632,36,23,780,3570,54
16:02:18,400,61,26,23,4161,2633,35,23,780,3584,53
16:02:19,400,63,26,23,4161,2633,35,23,780,3580,54
16:02:20,400,68,29,23,4161,2633,35,23,780,3586,53
16:02:21,400,68,29,23,4162,2634,34,22,780,3580,54
16:02:22,400,65,27,23,4163,2632,33,22,780,3580,54
16:02:23,400,61,26,23,4164,2632,32,22,780,3573,54
16:02:24,403,59,25,23,4165,2633,33,21,780,3566,54
16:02:25,400,64,27,22,4165,2632,34,19,780,3573,53
16:02:26,400,67,28,23,4166,2632,35,19,780,3573,53
16:02:27,402,64,27,23,4166,2632,36,18,780,3586,54
16:02:28,407,66,28,23,4166,2632,35,18,780,3597,54
16:02:29,400,62,26,23,4167,2632,35,17,780,3597,54
16:02:30,408,65,27,23,4167,2632,36,16,780,3601,54
16:02:31,411,64,27,23,4168,2632,37,16,780,3594,54
16:02:32,410,66,28,23,4168,2632,38,17,780,3594,53
16:02:33,409,64,27,23,4169,2632,37,18,780,3588,53
16:02:34,406,66,28,23,4169,2632,36,19,780,3573,53
16:02:35,403,70,29,23,4168,2632,36,19,780,3573,53
16:02:36,406,69,29,23,4167,2632,36,19,780,3586,54
16:02:37,400,64,27,23,4167,2632,36,20,780,3597,54
16:02:38,406,69,29,23,4166,2632,37,20,780,3597,53
16:02:39,406,69,29,22,4166,2632,36,21,780,3597,54
16:02:40,406,66,28,22,4165,2632,36,21,780,3609,54
16:02:41,408,64,27,23,4164,2632,37,22,780,3605,53
16:02:42,406,69,29,22,4164,2632,38,21,780,3598,53
16:02:43,403,70,29,23,4164,2633,39,22,780,3580,53
16:02:44,400,67,28,22,4164,2632,40,22,780,3577,53
16:02:45,401,62,26,22,4164,2631,40,23,780,3577,53
16:02:46,405,67,28,23,4165,2632,42,23,780,3584,53
16:02:47,404,64,27,23,4165,2632,42,22,780,3590,54
16:02:48,408,69,29,23,4166,2633,44,22,780,3597,54
16:02:49,410,69,29,23,4167,2633,44,22,780,3577,54
16:02:50,409,69,29,22,4167,2633,44,22,780,3577,54
16:02:51,410,69,29,22,4167,2633,44,22,780,3577,54
16:02:52,409,65,27,23,4166,2632,45,22,780,3577,54
16:02:53,415,65,27,23,4166,2632,46,22,780,3601,53
16:02:54,408,67,28,23,4166,2632,47,21,780,3598,53
16:02:55,411,69,29,23,4167,2631,48,21,780,3578,53
16:02:56,408,68,29,23,4167,2632,47,21,780,3574,54
16:02:57,416,71,30,23,4168,2633,46,22,780,3577,53
16:02:58,413,71,30,23,4168,2633,45,21,780,3594,54
16:02:59,407,74,31,23,4168,2632,44,22,780,3594,53
16:03:00,406,71,30,23,4167,2632,43,23,780,3601,54
16:03:01,406,71,30,23,4167,2631,41,23,780,3590,54
16:03:02,400,69,29,23,4166,2631,39,24,780,3590,53
16:03:03,400,67,28,23,4167,2632,37,24,780,3577,54
16:03:04,409,73,31,23,4167,2632,36,24,780,3590,53
16:03:05,410,69,29,23,4167,2633,36,23,780,3570,53
16:03:06,409,75,32,23,4167,2633,37,21,780,3577,53
16:03:07,408,71,30,23,4168,2633,35,19,780,3570,53
16:03:08,412,71,30,22,4169,2633,34,16,780,3584,53
16:03:09,407,68,29,22,4170,2633,31,15,780,3577,54
16:03:10,412,73,31,21,4171,2633,29,14,780,3564,53
16:03:11,415,70,29,21,4172,2633,28,13,780,3550,53
16:03:12,417,70,29,21,4172,2633,30,14,780,3550,53
16:03:13,421,72,30,21,4173,2633,34,15,780,3546,53
16:03:14,421,71,30,21,4173,2632,39,17,780,3553,53
16:03:15,413,72,30,21,4174,2633,41,17,780,3560,53
16:03:16,418,71,30,21,4174,2632,40,17,780,3564,54
16:03:17,421,72,30,21,4174,2632,36,16,780,3577,53
16:03:18,420,76,32,21,4175,2632,32,15,780,3594,53
16:03:19,425,71,30,20,4175,2633,28,14,780,3601,54
16:03:20,429,77,33,20,4175,2633,25,15,780,3605,53
16:03:21,425,74,31,20,4176,2633,22,16,780,3605,53
16:03:22,421,72,30,20,4176,2632,20,16,780,3624,53
16:03:23,421,72,30,21,4176,2632,19,16,780,3606,53
16:03:24,420,71,30,20,4176,2632,18,16,780,3582,53
16:03:25,427,73,31,20,4177,2632,18,16,780,3564,54
16:03:26,425,74,31,20,4178,2632,18,16,780,3570,54
16:03:27,417,73,31,21,4178,2632,19,16,780,3577,53
16:03:28,415,79,33,20,4178,2631,19,15,780,3560,53
16:03:29,422,75,32,20,4177,2631,20,14,780,3560,53
16:03:30,421,70,29,20,4175,2631,20,12,780,3549,53
16:03:31,416,73,31,20,4173,2631,20,11,780,3566,54
16:03:32,420,70,29,20,4173,2631,20,11,780,3542,54
16:03:33,419,74,31,20,4173,2631,20,10,780,3542,53
16:03:34,414,76,32,20,4172,2631,20,11,780,3560,53
16:03:35,416,74,31,20,4172,2631,21,11,780,3553,54
16:03:36,415,73,31,19,4173,2630,23,12,780,3570,53
16:03:37,421,72,30,20,4173,2630,25,13,780,3577,54
16:03:38,412,77,33,20,4173,2631,28,13,780,3584,53
16:03:39,412,70,29,20,4172,2632,30,13,780,3577,53
16:03:40,413,76,32,20,4170,2631,32,13,780,3557,53
16:03:41,415,69,29,20,4170,2631,33,13,780,3557,54
16:03:42,410,70,29,20,4170,2631,35,14,780,3577,53
16:03:43,416,74,31,20,4170,2631,37,14,780,3590,53
16:03:44,416,74,31,20,4170,2631,38,14,780,3590,53
16:03:45,409,74,31,20,4169,2632,39,15,780,3584,53
16:03:46,417,71,30,20,4169,2632,39,16,780,3577,54
16:03:47,411,68,29,20,4168,2632,39,16,780,3570,53
16:03:48,416,71,30,20,4168,2631,39,17,780,3564,53
16:03:49,405,70,29,20,4167,2630,40,17,780,3570,53
16:03:50,408,70,29,21,4167,2629,40,17,780,3584,53
16:03:51,409,69,29,20,4167,2630,39,16,780,3590,54
16:03:52,407,71,30,20,4167,2630,37,15,780,3577,53
16:03:53,402,68,29,21,4168,2630,34,14,780,3564,53
16:03:54,406,72,30,20,4168,2631,32,13,780,3570,53
16:03:55,409,73,31,20,4168,2631,29,13,780,3570,54
16:03:56,416,79,33,19,4167,2630,29,13,780,3584,54
16:03:57,405,73,31,19,4168,2631,28,13,780,3597,54
16:03:58,401,71,30,20,4168,2630,27,14,780,3590,53
16:03:59,405,68,29,19,4168,2630,27,15,780,3584,53
16:04:00,400,69,29,19,4169,2630,25,16,780,3584,53
16:04:01,407,76,32,19,4169,2630,24,16,780,3573,53
16:04:02,405,69,29,19,4170,2630,23,16,780,3580,53
16:04:03,418,79,33,19,4171,2630,24,17,780,3560,53
16:04:04,413,70,29,19,4172,2629,24,17,780,3570,54
16:04:05,409,72,30,19,4173,2629,24,17,780,3581,53
16:04:06,409,72,30,18,4173,2629,26,17,780,3570,54
16:04:07,409,72,30,19,4172,2629,27,17,780,3564,54
16:04:08,418,77,33,19,4172,2630,30,18,780,3553,53
16:04:09,412,73,31,19,4172,2631,31,18,780,3584,53
16:04:10,410,73,31,19,4172,2631,33,18,780,3573,54
16:04:11,406,76,32,19,4172,2631,33,18,780,3584,54
16:04:12,407,73,31,19,4172,2631,33,17,780,3570,53
16:04:13,411,69,29,20,4172,2630,33,16,780,3594,53
16:04:14,418,77,33,19,4172,2630,31,15,780,3584,53
16:04:15,409,69,29,19,4172,2629,28,13,780,3601,53
16:04:16,415,77,33,18,4172,2629,28,13,780,3581,53
16:04:17,412,75,32,18,4172,2629,28,13,780,3581,53
16:04:18,407,74,31,19,4172,2629,29,13,780,3574,53
16:04:19,412,69,29,19,4173,2630,31,14,780,3560,53
16:04:20,413,74,31,18,4174,2630,29,14,780,3573,53
16:04:21,412,74,31,17,4174,2630,27,14,780,3566,54
16:04:22,414,72,30,16,4174,2630,26,15,780,3577,53
16:04:23,410,76,32,16,4174,2630,24,15,780,3570,53
16:04:24,418,76,32,18,4174,2630,24,16,780,3588,53
16:04:25,409,74,31,18,4173,2630,24,17,780,3574,54
16:04:26,413,73,31,18,4173,2631,24,17,780,3588,53
16:04:27,414,73,31,18,4173,2632,26,17,780,3584,53
16:04:28,414,73,31,18,4172,2632,27,16,780,3584,53
16:04:29,410,72,30,18,4172,2632,28,17,780,3560,53
16:04:30,413,76,32,17,4172,2632,28,17,780,3546,54
16:04:31,402,69,29,17,4172,2631,28,17,780,3564,54
16:04:32,414,73,31,17,4172,2630,29,17,780,3568,53
16:04:33,418,75,32,17,4171,2630,29,17,780,3574,53
16:04:34,413,73,31,17,4170,2630,30,17,780,3568,54
16:04:35,416,74,31,17,4170,2629,30,16,780,3564,53
16:04:36,411,73,31,17,4169,2631,29,16,780,3564,53
16:04:37,404,74,31,17,4169,2630,28,17,780,3546,53
16:04:38,413,76,32,17,4169,2630,27,17,780,3557,53
16:04:39,408,70,29,17,4169,2630,27,18,780,3557,54
16:04:40,404,68,29,17,4169,2630,26,18,780,3564,53
16:04:41,411,73,31,18,4168,2629,26,17,780,3573,54
16:04:42,414,73,31,19,4169,2629,26,17,780,3573,53
16:04:43,412,69,29,19,4169,2630,26,17,780,3573,53
16:04:44,416,71,30,19,4170,2630,27,18,780,3560,54
16:04:45,414,76,32,19,4171,2630,28,19,780,3585,53
16:04:46,416,70,29,18,4171,2630,30,19,780,3585,53
16:04:47,412,74,31,20,4171,2630,31,19,780,3602,54
16:04:48,413,72,30,20,4171,2630,31,19,780,3570,54
16:04:49,413,72,30,20,4171,2630,31,19,780,3570,53
16:04:50,415,74,31,21,4171,2629,32,19,780,3577,54
16:04:51,414,78,33,20,4172,2629,32,19,780,3590,53
16:04:52,407,76,32,21,4172,2628,32,18,780,3597,53
16:04:53,419,74,31,21,4172,2628,32,18,780,3573,53
16:04:54,419,73,31,21,4172,2628,34,18,780,3580,71
16:04:55,415,75,32,21,4172,2628,35,19,780,3584,71
16:04:56,414,78,33,22,4172,2629,38,19,780,3594,81
16:04:57,416,70,29,23,4173,2629,41,19,780,3581,79
16:04:58,415,71,30,23,4173,2629,42,19,780,3589,82
16:04:59,417,75,32,23,4174,2628,43,18,780,3606,81
16:05:00,418,72,30,23,4174,2628,43,18,780,3606,78
16:05:01,417,79,33,22,4174,2628,43,17,780,3620,74
16:05:02,419,70,29,23,4173,2628,43,17,780,3608,72
16:05:03,413,74,31,24,4173,2628,43,17,780,3584,64
16:05:04,416,75,32,25,4173,2628,43,17,780,3577,53
16:05:05,419,76,32,25,4173,2628,43,18,780,3570,54
16:05:06,412,75,32,25,4173,2629,44,19,780,3577,54
16:05:07,418,78,33,26,4174,2629,43,21,780,3581,53
16:05:08,412,75,32,27,4174,2629,43,22,780,3588,54
16:05:09,414,78,33,27,4174,2629,42,23,780,3588,53
16:05:10,408,72,30,27,4174,2629,40,23,780,3590,54
16:05:11,408,72,30,27,4174,2629,37,22,780,3577,53
16:05:12,416,77,33,26,4175,2629,35,22,780,3584,53
16:05:13,413,76,32,26,4176,2629,33,22,780,3584,53
16:05:14,418,77,33,26,4176,2629,33,23,780,3590,53
16:05:15,412,75,32,25,4177,2629,35,23,780,3586,53
16:05:16,409,70,29,25,4177,2629,36,24,780,3573,54
16:05:17,412,70,29,24,4177,2629,38,24,780,3566,54
16:05:18,415,76,32,24,4177,2628,39,25,780,3570,53
16:05:19,413,77,33,24,4176,2628,41,25,780,3584,54
16:05:20,413,76,32,23,4177,2629,42,26,780,3594,54
16:05:21,415,74,31,24,4177,2629,45,26,780,3594,53
16:05:22,410,73,31,23,4177,2629,46,26,780,3594,54
16:05:23,412,72,30,23,4178,2630,48,27,780,3570,53
16:05:24,413,77,33,23,4178,2629,50,27,780,3549,54
16:05:25,414,81,34,23,4177,2629,50,28,780,3549,53
16:05:26,410,78,33,23,4177,2629,53,30,780,3573,53
16:05:27,419,69,29,24,4177,2629,54,29,780,3594,53
16:05:28,414,76,32,24,4178,2629,57,29,780,3598,54
16:05:29,416,73,31,24,4177,2629,57,28,780,3596,53
16:05:30,418,76,32,26,4177,2629,57,28,780,3585,54
16:05:31,409,81,34,28,4177,2629,57,29,780,3574,53
16:05:32,420,79,33,28,4177,2629,55,30,780,3557,53
16:05:33,420,79,33,29,4177,2630,55,31,780,3561,53
16:05:34,408,79,33,29,4177,2629,57,32,780,3574,54
16:05:35,415,76,32,32,4177,2630,62,36,780,3588,53
16:05:36,415,76,32,34,4176,2630,67,41,780,3590,53
16:05:37,411,75,32,32,4176,2630,76,47,780,3577,53
16:05:38,414,77,33,34,4175,2630,92,55,780,3584,53
16:05:39,411,71,30,36,4175,2629,108,64,780,3588,53
16:05:40,412,82,35,38,4175,2628,129,72,780,3605,53
16:05:41,404,72,30,41,4175,2629,156,83,780,3592,54
16:05:42,411,75,32,44,4176,2628,175,92,780,3598,53
16:05:43,421,75,32,49,4176,2629,190,98,780,3588,54
16:05:44,416,76,32,56,4176,2629,201,107,780,3588,53
16:05:45,413,72,30,59,4177,2629,207,110,780,3601,53
16:05:46,411,74,31,59,4176,2629,211,116,780,3584,53
16:05:47,416,75,32,64,4176,2629,217,123,780,3577,54
16:05:48,415,75,32,66,4176,2629,226,128,780,3564,53
16:05:49,414,80,34,67,4176,2629,230,135,780,3574,54
16:05:50,405,74,31,68,4176,2629,237,142,780,3578,53
16:05:51,415,75,32,70,4176,2630,245,148,780,3585,54
16:05:52,411,74,31,72,4176,2629,252,153,780,3581,53
16:05:53,414,79,33,74,4177,2630,262,159,780,3584,53
16:05:54,420,77,33,76,4178,2630,272,163,780,3588,54
